-BEGIN HEADER-
NASA/POWER SRB/FLASHFlux/MERRA2/GEOS 5.12.4 (FP-IT) 0.5 x 0.5 Degree Daily Averaged Data 
Dates (month/day/year): 01/04/1995 through 05/30/2020 
Location: Latitude  27.6895   Longitude 85.3614 
Elevation from MERRA-2: Average for 1/2x1/2 degree lat/lon region = 1653.16 meters   Site = na 
Climate zone: na (reference Briggs et al: http://www.energycodes.gov) 
Value for missing model data cannot be computed or out of model availability range: -999 
Parameter(s): 
T2M MERRA2 1/2x1/2 Temperature at 2 Meters (C) 
T2M_RANGE MERRA2 1/2x1/2 Temperature Range at 2 Meters (C) 
TS MERRA2 1/2x1/2 Earth Skin Temperature (C) 
PRECTOT MERRA2 1/2x1/2 Precipitation (mm day-1) 
-END HEADER-
LAT,LON,YEAR,MO,DY,PRECTOT,T2M_RANGE,TS,T2M
27.68951,85.36141,2007,05,04,    0.66,   12.10,   22.68,   21.45
27.68951,85.36141,2007,05,05,    1.37,   11.05,   23.36,   22.17
27.68951,85.36141,2007,05,06,    0.86,   11.97,   23.97,   22.69
27.68951,85.36141,2007,05,07,    1.33,   11.70,   23.08,   21.50
27.68951,85.36141,2007,05,08,    2.20,   10.02,   22.47,   20.79
27.68951,85.36141,2007,05,09,    3.53,    9.68,   22.32,   20.50
27.68951,85.36141,2007,05,10,    0.93,    9.68,   22.70,   20.53
27.68951,85.36141,2007,05,11,    5.73,    7.50,   21.77,   20.41
27.68951,85.36141,2007,05,12,    6.29,    8.34,   20.74,   19.69
27.68951,85.36141,2007,05,13,    0.22,   12.80,   21.68,   20.15
27.68951,85.36141,2007,05,14,    0.02,   10.14,   22.53,   20.83
27.68951,85.36141,2007,05,15,    1.34,    9.10,   22.29,   20.52
27.68951,85.36141,2007,05,16,    4.17,    9.64,   22.50,   20.73
27.68951,85.36141,2007,05,17,    5.38,   10.24,   23.21,   21.36
27.68951,85.36141,2007,05,18,    6.95,    8.81,   23.25,   21.55
27.68951,85.36141,2007,05,19,    4.56,    8.29,   22.37,   20.93
27.68951,85.36141,2007,05,20,    1.19,    8.87,   23.08,   21.48
27.68951,85.36141,2007,05,21,    0.12,   11.09,   24.32,   22.63
27.68951,85.36141,2007,05,22,    0.06,   12.60,   24.13,   23.40
27.68951,85.36141,2007,05,23,    0.00,   12.79,   23.86,   23.31
27.68951,85.36141,2007,05,24,    0.00,   11.92,   23.91,   23.11
27.68951,85.36141,2007,05,25,    0.00,   12.81,   24.43,   23.27
27.68951,85.36141,2007,05,26,    0.92,   14.21,   23.85,   22.78
27.68951,85.36141,2007,05,27,    3.38,   11.96,   23.67,   22.78
27.68951,85.36141,2007,05,28,    0.42,   13.29,   24.08,   23.00
27.68951,85.36141,2007,05,29,    0.00,   14.89,   23.99,   23.09
27.68951,85.36141,2007,05,30,    0.00,   13.13,   23.84,   23.14
27.68951,85.36141,2007,05,31,    0.00,   13.18,   24.36,   23.34
27.68951,85.36141,2007,06,01,    0.00,   13.33,   24.58,   23.68
27.68951,85.36141,2007,06,02,    0.00,   12.58,   24.81,   23.69
27.68951,85.36141,2007,06,03,    0.36,   12.15,   25.10,   23.58
27.68951,85.36141,2007,06,04,    0.11,   11.43,   25.34,   23.48
27.68951,85.36141,2007,06,05,    8.59,   10.11,   25.65,   23.43
27.68951,85.36141,2007,06,06,   15.74,    8.39,   23.29,   21.58
27.68951,85.36141,2007,06,07,    9.93,    8.70,   23.63,   21.90
27.68951,85.36141,2007,06,08,   11.59,    9.88,   24.23,   22.81
27.68951,85.36141,2007,06,09,    6.82,    8.94,   24.54,   22.90
27.68951,85.36141,2007,06,10,    4.40,    8.26,   24.02,   22.43
27.68951,85.36141,2007,06,11,    3.19,    9.44,   24.60,   23.02
27.68951,85.36141,2007,06,12,   11.35,    9.60,   25.02,   23.40
27.68951,85.36141,2007,06,13,   33.87,    5.29,   21.84,   21.12
27.68951,85.36141,2007,06,14,    7.73,    5.19,   21.62,   21.19
27.68951,85.36141,2007,06,15,   19.96,    4.79,   21.29,   20.65
27.68951,85.36141,2007,06,16,    1.03,    4.48,   20.62,   19.96
27.68951,85.36141,2007,06,17,    0.07,    8.02,   22.83,   21.57
27.68951,85.36141,2007,06,18,    0.95,    9.74,   23.06,   21.82
27.68951,85.36141,2007,06,19,    3.48,    8.79,   23.23,   21.65
27.68951,85.36141,2007,06,20,    0.29,   10.05,   23.26,   22.00
27.68951,85.36141,2007,06,21,    0.12,   10.01,   23.52,   22.39
27.68951,85.36141,2007,06,22,    6.62,    6.49,   21.91,   21.01
27.68951,85.36141,2007,06,23,    6.74,    6.12,   21.57,   20.75
27.68951,85.36141,2007,06,24,    5.87,    6.87,   22.18,   21.15
27.68951,85.36141,2007,06,25,   10.36,    9.27,   23.29,   21.91
27.68951,85.36141,2007,06,26,    4.50,    6.61,   22.99,   22.02
27.68951,85.36141,2007,06,27,   21.01,    5.44,   21.68,   21.02
27.68951,85.36141,2007,06,28,    6.97,    9.07,   23.39,   22.18
27.68951,85.36141,2007,06,29,    4.68,    8.41,   22.90,   21.82
27.68951,85.36141,2007,06,30,    0.65,    9.44,   23.63,   22.50
27.68951,85.36141,2007,07,01,    2.24,    7.72,   23.36,   22.00
27.68951,85.36141,2007,07,02,    1.64,    7.28,   23.29,   22.04
27.68951,85.36141,2007,07,03,    2.86,    4.91,   22.05,   21.52
27.68951,85.36141,2007,07,04,    3.52,    6.30,   23.10,   22.27
27.68951,85.36141,2007,07,05,    2.59,    7.62,   23.34,   22.56
27.68951,85.36141,2007,07,06,    6.78,    8.61,   24.03,   23.01
27.68951,85.36141,2007,07,07,    6.40,    7.99,   24.07,   22.84
27.68951,85.36141,2007,07,08,    0.75,    8.04,   23.51,   22.21
27.68951,85.36141,2007,07,09,    1.42,    8.23,   23.76,   22.34
27.68951,85.36141,2007,07,10,    4.87,    6.88,   23.46,   22.24
27.68951,85.36141,2007,07,11,    3.18,    5.45,   21.81,   21.08
27.68951,85.36141,2007,07,12,    4.81,    8.52,   23.68,   22.40
27.68951,85.36141,2007,07,13,   13.87,    7.53,   23.59,   22.44
27.68951,85.36141,2007,07,14,   18.48,    7.46,   23.04,   22.00
27.68951,85.36141,2007,07,15,   20.86,    5.47,   21.97,   21.22
27.68951,85.36141,2007,07,16,   16.28,    4.92,   21.16,   20.83
27.68951,85.36141,2007,07,17,   15.31,    4.50,   21.19,   20.77
27.68951,85.36141,2007,07,18,    7.00,    6.61,   22.15,   21.22
27.68951,85.36141,2007,07,19,    6.40,    5.21,   21.33,   20.81
27.68951,85.36141,2007,07,20,    9.45,    5.62,   21.29,   20.76
27.68951,85.36141,2007,07,21,   11.88,    2.94,   20.11,   19.89
27.68951,85.36141,2007,07,22,    7.66,    4.86,   20.28,   19.97
27.68951,85.36141,2007,07,23,    9.36,    4.94,   20.55,   20.02
27.68951,85.36141,2007,07,24,    7.52,    6.32,   20.79,   19.99
27.68951,85.36141,2007,07,25,   11.54,    5.83,   21.14,   20.42
27.68951,85.36141,2007,07,26,   24.70,    5.37,   20.16,   19.83
27.68951,85.36141,2007,07,27,   22.63,    4.06,   19.09,   18.72
27.68951,85.36141,2007,07,28,   20.85,    6.29,   20.25,   19.65
27.68951,85.36141,2007,07,29,   15.98,    5.31,   20.76,   20.18
27.68951,85.36141,2007,07,30,   12.59,    3.44,   19.66,   19.35
27.68951,85.36141,2007,07,31,    9.09,    6.59,   20.69,   19.94
27.68951,85.36141,2007,08,01,    6.50,    5.01,   20.23,   19.58
27.68951,85.36141,2007,08,02,   12.11,    7.11,   20.87,   20.14
27.68951,85.36141,2007,08,03,    1.81,    7.49,   21.76,   20.85
27.68951,85.36141,2007,08,04,    2.83,    7.19,   21.92,   21.25
27.68951,85.36141,2007,08,05,    9.39,    5.84,   21.94,   21.58
27.68951,85.36141,2007,08,06,    1.62,    7.75,   22.76,   22.37
27.68951,85.36141,2007,08,07,    1.74,    5.84,   22.09,   21.69
27.68951,85.36141,2007,08,08,    0.25,    6.51,   22.27,   21.64
27.68951,85.36141,2007,08,09,    1.31,    6.46,   22.33,   21.74
27.68951,85.36141,2007,08,10,    3.64,    6.32,   22.38,   22.00
27.68951,85.36141,2007,08,11,   16.49,    6.13,   22.41,   22.29
27.68951,85.36141,2007,08,12,   20.80,    4.74,   21.14,   20.77
27.68951,85.36141,2007,08,13,   26.40,    6.01,   21.75,   21.52
27.68951,85.36141,2007,08,14,   16.77,    6.09,   21.44,   20.96
27.68951,85.36141,2007,08,15,   18.91,    5.69,   21.17,   20.50
27.68951,85.36141,2007,08,16,    6.48,    4.91,   21.33,   20.70
27.68951,85.36141,2007,08,17,    8.95,    5.78,   21.05,   20.33
27.68951,85.36141,2007,08,18,    6.00,    4.54,   19.83,   19.57
27.68951,85.36141,2007,08,19,   13.96,    4.71,   20.00,   20.10
27.68951,85.36141,2007,08,20,    2.28,    6.23,   20.20,   19.89
27.68951,85.36141,2007,08,21,    0.01,    8.12,   20.65,   20.01
27.68951,85.36141,2007,08,22,    0.08,    7.35,   21.13,   20.55
27.68951,85.36141,2007,08,23,    0.75,    6.73,   20.96,   20.37
27.68951,85.36141,2007,08,24,    3.65,    6.05,   20.15,   19.69
27.68951,85.36141,2007,08,25,   14.48,    6.17,   20.68,   20.22
27.68951,85.36141,2007,08,26,    7.08,    5.05,   19.70,   19.65
27.68951,85.36141,2007,08,27,    9.15,    5.59,   20.09,   19.86
27.68951,85.36141,2007,08,28,    2.08,    5.99,   20.79,   20.16
27.68951,85.36141,2007,08,29,    2.05,    4.73,   20.57,   20.17
27.68951,85.36141,2007,08,30,    7.17,    5.93,   20.81,   20.23
27.68951,85.36141,2007,08,31,   14.67,    3.58,   20.26,   20.09
27.68951,85.36141,2007,09,01,    9.12,    5.48,   20.85,   20.38
27.68951,85.36141,2007,09,02,    4.51,    4.40,   20.13,   19.98
27.68951,85.36141,2007,09,03,    7.93,    4.65,   19.92,   19.52
27.68951,85.36141,2007,09,04,   10.25,    5.05,   19.61,   19.25
27.68951,85.36141,2007,09,05,   17.65,    4.36,   18.99,   18.98
27.68951,85.36141,2007,09,06,    2.34,    4.01,   19.45,   19.13
27.68951,85.36141,2007,09,07,    0.78,    5.97,   19.92,   19.39
27.68951,85.36141,2007,09,08,    0.39,    5.96,   20.36,   19.99
27.68951,85.36141,2007,09,09,    2.33,    5.93,   20.26,   19.69
27.68951,85.36141,2007,09,10,    3.23,    6.29,   20.28,   19.93
27.68951,85.36141,2007,09,11,    5.97,    6.29,   20.68,   20.10
27.68951,85.36141,2007,09,12,    5.39,    5.90,   20.86,   20.29
27.68951,85.36141,2007,09,13,    3.33,    5.59,   20.51,   20.16
27.68951,85.36141,2007,09,14,    1.51,    6.61,   20.30,   20.00
27.68951,85.36141,2007,09,15,    3.80,    6.09,   19.94,   19.65
27.68951,85.36141,2007,09,16,    0.58,    6.42,   20.25,   19.90
27.68951,85.36141,2007,09,17,    0.81,    4.55,   20.14,   19.96
27.68951,85.36141,2007,09,18,    0.40,    4.34,   20.16,   19.90
27.68951,85.36141,2007,09,19,    0.63,    6.84,   20.75,   20.38
27.68951,85.36141,2007,09,20,    4.60,    6.74,   20.30,   20.12
27.68951,85.36141,2007,09,21,    0.23,    7.72,   19.95,   20.17
27.68951,85.36141,2007,09,22,    0.34,    8.25,   18.83,   19.26
27.68951,85.36141,2007,09,23,    0.53,    7.17,   17.52,   18.31
27.68951,85.36141,2007,09,24,   12.39,    6.21,   17.85,   18.06
27.68951,85.36141,2007,09,25,   23.00,    3.71,   16.44,   16.64
27.68951,85.36141,2007,09,26,   14.16,    7.21,   18.17,   18.05
27.68951,85.36141,2007,09,27,    5.26,    5.92,   18.99,   18.72
27.68951,85.36141,2007,09,28,   10.16,    4.18,   18.25,   18.05
27.68951,85.36141,2007,09,29,   27.71,    5.66,   18.08,   18.12
27.68951,85.36141,2007,09,30,    2.18,    6.41,   18.01,   18.39
27.68951,85.36141,2007,10,01,    0.27,    7.64,   18.05,   18.58
27.68951,85.36141,2007,10,02,    1.64,    7.37,   17.94,   18.77
27.68951,85.36141,2007,10,03,    0.01,    8.30,   17.67,   18.81
27.68951,85.36141,2007,10,04,    0.00,    8.03,   17.67,   18.93
27.68951,85.36141,2007,10,05,    0.00,    6.40,   18.77,   19.55
27.68951,85.36141,2007,10,06,    0.00,    7.34,   18.81,   19.76
27.68951,85.36141,2007,10,07,    0.01,    7.13,   18.72,   19.61
27.68951,85.36141,2007,10,08,    0.08,    7.52,   18.82,   19.41
27.68951,85.36141,2007,10,09,    0.46,    7.09,   18.44,   18.64
27.68951,85.36141,2007,10,10,    0.78,    7.81,   17.70,   18.24
27.68951,85.36141,2007,10,11,    0.05,    6.91,   17.52,   17.90
27.68951,85.36141,2007,10,12,    0.85,    6.73,   16.93,   17.43
27.68951,85.36141,2007,10,13,    3.38,    5.98,   16.31,   17.01
27.68951,85.36141,2007,10,14,    0.65,    7.87,   16.55,   17.41
27.68951,85.36141,2007,10,15,    3.03,    8.05,   16.38,   17.24
27.68951,85.36141,2007,10,16,   11.51,    7.23,   16.43,   16.94
27.68951,85.36141,2007,10,17,    1.82,    7.13,   16.31,   16.31
27.68951,85.36141,2007,10,18,    0.03,    7.83,   14.66,   15.77
27.68951,85.36141,2007,10,19,    0.00,    8.34,   13.11,   14.73
27.68951,85.36141,2007,10,20,    0.00,    8.59,   13.49,   14.50
27.68951,85.36141,2007,10,21,    0.00,    7.18,   14.64,   14.79
27.68951,85.36141,2007,10,22,    0.00,    7.66,   14.37,   14.85
27.68951,85.36141,2007,10,23,    0.00,    8.34,   13.41,   14.02
27.68951,85.36141,2007,10,24,    0.00,    8.50,   13.57,   14.07
27.68951,85.36141,2007,10,25,    0.00,    8.15,   14.36,   15.46
27.68951,85.36141,2007,10,26,    0.00,    7.91,   14.88,   16.06
27.68951,85.36141,2007,10,27,    0.00,    8.31,   14.54,   15.63
27.68951,85.36141,2007,10,28,    0.00,    8.10,   14.04,   15.19
27.68951,85.36141,2007,10,29,    0.00,    8.05,   13.78,   14.95
27.68951,85.36141,2007,10,30,    0.00,    8.24,   14.06,   15.20
27.68951,85.36141,2007,10,31,    0.00,    7.97,   13.73,   15.19
27.68951,85.36141,2007,11,01,    0.00,    8.24,   13.86,   14.88
27.68951,85.36141,2007,11,02,    0.00,    8.49,   13.05,   14.12
27.68951,85.36141,2007,11,03,    0.00,    9.29,   13.11,   14.04
27.68951,85.36141,2007,11,04,    0.00,    8.48,   13.53,   14.84
27.68951,85.36141,2007,11,05,    0.00,    7.38,   14.17,   14.72
27.68951,85.36141,2007,11,06,    0.00,    7.31,   13.81,   14.20
27.68951,85.36141,2007,11,07,    0.00,    8.02,   14.03,   14.56
27.68951,85.36141,2007,11,08,    0.37,    7.23,   13.76,   14.28
27.68951,85.36141,2007,11,09,    1.58,    7.68,   11.84,   13.38
27.68951,85.36141,2007,11,10,    0.05,    8.49,   11.06,   12.77
27.68951,85.36141,2007,11,11,    0.00,    8.57,   10.64,   12.43
27.68951,85.36141,2007,11,12,    0.00,    8.41,   10.91,   12.48
27.68951,85.36141,2007,11,13,    0.00,    8.57,   10.77,   11.92
27.68951,85.36141,2007,11,14,    0.00,    9.97,    9.82,   11.91
27.68951,85.36141,2007,11,15,    0.00,   10.23,    9.80,   12.60
27.68951,85.36141,2007,11,16,    0.00,   10.18,   10.22,   13.14
27.68951,85.36141,2007,11,17,    0.00,    9.50,    9.30,   12.78
27.68951,85.36141,2007,11,18,    0.00,    9.35,    9.49,   12.80
27.68951,85.36141,2007,11,19,    0.00,    9.54,    9.44,   12.76
27.68951,85.36141,2007,11,20,    0.00,   10.09,    8.80,   12.08
27.68951,85.36141,2007,11,21,    0.00,    9.35,    8.43,   11.92
27.68951,85.36141,2007,11,22,    0.00,   10.18,    8.87,   11.83
27.68951,85.36141,2007,11,23,    0.00,   10.65,    9.16,   12.09
27.68951,85.36141,2007,11,24,    0.00,    8.79,    9.34,   12.67
27.68951,85.36141,2007,11,25,    0.00,    8.88,    9.03,   12.26
27.68951,85.36141,2007,11,26,    0.00,   10.44,    8.88,   11.97
27.68951,85.36141,2007,11,27,    0.00,    9.78,    8.84,   11.55
27.68951,85.36141,2007,11,28,    0.00,    9.44,    8.58,   11.25
27.68951,85.36141,2007,11,29,    0.00,    8.08,    8.43,   11.23
27.68951,85.36141,2007,11,30,    0.00,    8.68,    8.39,   10.87
27.68951,85.36141,2007,12,01,    0.00,   10.19,    7.79,   10.39
27.68951,85.36141,2007,12,02,    0.00,    9.05,    7.76,   10.67
27.68951,85.36141,2007,12,03,    0.00,    8.61,    6.91,    9.38
27.68951,85.36141,2007,12,04,    0.00,   11.27,    6.75,    9.38
27.68951,85.36141,2007,12,05,    0.00,    9.03,    7.16,   10.31
27.68951,85.36141,2007,12,06,    0.00,    8.74,    7.07,   10.25
27.68951,85.36141,2007,12,07,    0.00,    8.66,    8.20,   10.95
27.68951,85.36141,2007,12,08,    0.00,    9.28,    6.76,    9.62
27.68951,85.36141,2007,12,09,    0.00,   11.30,    6.59,    9.36
27.68951,85.36141,2007,12,10,    0.00,    8.11,    6.80,    8.80
27.68951,85.36141,2007,12,11,    0.02,    7.99,    7.08,    9.45
27.68951,85.36141,2007,12,12,    0.00,   10.81,    8.07,   10.10
27.68951,85.36141,2007,12,13,    0.00,   11.11,    8.89,   10.33
27.68951,85.36141,2007,12,14,    0.00,   11.44,    6.93,    9.94
27.68951,85.36141,2007,12,15,    0.00,   11.71,    4.95,    8.52
27.68951,85.36141,2007,12,16,    0.00,   11.24,    4.11,    8.38
27.68951,85.36141,2007,12,17,    0.00,   11.41,    4.63,    8.36
27.68951,85.36141,2007,12,18,    0.00,   11.37,    5.75,    9.85
27.68951,85.36141,2007,12,19,    0.00,   12.03,    6.46,   10.56
27.68951,85.36141,2007,12,20,    0.00,   10.80,    6.27,   10.25
27.68951,85.36141,2007,12,21,    0.00,   10.66,    6.31,    9.80
27.68951,85.36141,2007,12,22,    0.00,   13.37,    6.58,    9.61
27.68951,85.36141,2007,12,23,    0.00,   10.82,    6.66,   10.16
27.68951,85.36141,2007,12,24,    0.00,    9.45,    6.93,   10.36
27.68951,85.36141,2007,12,25,    0.00,    9.83,    6.39,    9.86
27.68951,85.36141,2007,12,26,    0.00,   10.04,    6.28,    9.61
27.68951,85.36141,2007,12,27,    0.00,   10.34,    6.52,   10.25
27.68951,85.36141,2007,12,28,    0.00,   10.34,    6.34,   10.55
27.68951,85.36141,2007,12,29,    0.00,   11.80,    6.05,   10.06
27.68951,85.36141,2007,12,30,    0.00,   11.83,    5.27,    9.66
27.68951,85.36141,2007,12,31,    0.00,   11.33,    5.19,    9.54
27.68951,85.36141,2008,01,01,    0.00,   11.79,    5.22,    9.58
27.68951,85.36141,2008,01,02,    0.00,   10.73,    5.69,    9.81
27.68951,85.36141,2008,01,03,    0.00,   11.10,    5.53,    9.72
27.68951,85.36141,2008,01,04,    0.00,   12.73,    5.43,    9.09
27.68951,85.36141,2008,01,05,    0.00,   11.57,    5.23,    9.32
27.68951,85.36141,2008,01,06,    0.00,   10.51,    6.42,   10.27
27.68951,85.36141,2008,01,07,    0.00,   10.83,    8.21,   11.09
27.68951,85.36141,2008,01,08,    0.00,   11.17,    8.68,   11.93
27.68951,85.36141,2008,01,09,    0.00,    8.86,    9.08,   12.24
27.68951,85.36141,2008,01,10,    0.00,   10.54,    8.62,   11.31
27.68951,85.36141,2008,01,11,    0.00,   10.80,    7.61,   10.15
27.68951,85.36141,2008,01,12,    0.00,   11.66,    7.47,    9.57
27.68951,85.36141,2008,01,13,    0.00,   10.47,    7.40,    9.87
27.68951,85.36141,2008,01,14,    0.00,   10.47,    6.93,    9.53
27.68951,85.36141,2008,01,15,    0.00,   11.73,    6.78,    9.76
27.68951,85.36141,2008,01,16,    0.00,   12.89,    8.11,   10.77
27.68951,85.36141,2008,01,17,    0.01,    9.73,    8.62,   10.86
27.68951,85.36141,2008,01,18,    0.09,    9.85,    9.37,   11.13
27.68951,85.36141,2008,01,19,    3.05,    8.44,    8.57,    9.16
27.68951,85.36141,2008,01,20,    0.00,   10.80,    7.42,    8.68
27.68951,85.36141,2008,01,21,    0.01,   11.33,    5.76,    7.31
27.68951,85.36141,2008,01,22,    0.80,   10.20,    6.64,    8.02
27.68951,85.36141,2008,01,23,    9.95,    4.44,    5.15,    5.93
27.68951,85.36141,2008,01,24,    0.23,    9.95,    5.62,    6.10
27.68951,85.36141,2008,01,25,    0.00,    9.29,    5.54,    6.45
27.68951,85.36141,2008,01,26,    0.02,   10.64,    6.06,    6.53
27.68951,85.36141,2008,01,27,    0.47,   10.47,    4.54,    5.40
27.68951,85.36141,2008,01,28,    0.00,   11.71,    3.96,    5.77
27.68951,85.36141,2008,01,29,    0.11,    9.59,    4.97,    5.32
27.68951,85.36141,2008,01,30,    0.04,    8.48,    4.03,    4.09
27.68951,85.36141,2008,01,31,    0.00,    9.13,    2.54,    3.30
27.68951,85.36141,2008,02,01,    0.00,   12.32,    2.56,    4.27
27.68951,85.36141,2008,02,02,    0.00,   11.05,    2.91,    5.04
27.68951,85.36141,2008,02,03,    0.00,    9.92,    3.82,    6.08
27.68951,85.36141,2008,02,04,    0.00,   12.29,    6.33,    7.95
27.68951,85.36141,2008,02,05,    0.00,   10.96,    6.55,    9.13
27.68951,85.36141,2008,02,06,    0.03,   12.82,    8.12,   10.36
27.68951,85.36141,2008,02,07,    0.15,   12.48,    8.49,    9.89
27.68951,85.36141,2008,02,08,    0.47,   12.42,    9.11,   10.01
27.68951,85.36141,2008,02,09,    0.01,   12.59,    9.30,    9.83
27.68951,85.36141,2008,02,10,    0.00,   12.73,    6.47,    7.68
27.68951,85.36141,2008,02,11,    0.00,   12.45,    5.86,    7.73
27.68951,85.36141,2008,02,12,    0.00,   12.88,    5.38,    7.76
27.68951,85.36141,2008,02,13,    0.00,   12.30,    5.16,    7.60
27.68951,85.36141,2008,02,14,    0.00,   13.47,    5.54,    7.77
27.68951,85.36141,2008,02,15,    0.00,   11.71,    5.60,    7.99
27.68951,85.36141,2008,02,16,    0.00,   13.73,    6.75,    9.04
27.68951,85.36141,2008,02,17,    0.00,   11.32,    7.60,    9.52
27.68951,85.36141,2008,02,18,    0.00,   10.61,    8.33,    9.30
27.68951,85.36141,2008,02,19,    0.02,    9.33,    7.71,    8.17
27.68951,85.36141,2008,02,20,    0.00,   10.74,    7.88,    8.59
27.68951,85.36141,2008,02,21,    0.00,   14.85,    8.79,   10.52
27.68951,85.36141,2008,02,22,    0.00,   11.36,    9.56,   11.30
27.68951,85.36141,2008,02,23,    0.00,   12.61,   10.68,   11.86
27.68951,85.36141,2008,02,24,    0.00,   11.16,   11.36,   12.42
27.68951,85.36141,2008,02,25,    0.00,   11.98,   10.70,   11.52
27.68951,85.36141,2008,02,26,    0.00,   11.77,    9.52,   10.73
27.68951,85.36141,2008,02,27,    0.00,   13.00,    9.49,   11.17
27.68951,85.36141,2008,02,28,    0.00,   15.23,   10.59,   12.80
27.68951,85.36141,2008,02,29,    0.00,   11.00,   10.73,   13.42
27.68951,85.36141,2008,03,01,    0.00,   12.62,   11.42,   13.32
27.68951,85.36141,2008,03,02,    6.35,   11.23,   11.34,   12.69
27.68951,85.36141,2008,03,03,    7.07,    9.89,   11.45,   12.20
27.68951,85.36141,2008,03,04,    3.81,   11.25,   10.87,   11.58
27.68951,85.36141,2008,03,05,    0.42,   12.02,   10.93,   11.94
27.68951,85.36141,2008,03,06,    0.00,   13.03,   12.01,   13.31
27.68951,85.36141,2008,03,07,    0.00,   11.91,   12.83,   13.89
27.68951,85.36141,2008,03,08,    0.00,   12.58,   13.14,   13.90
27.68951,85.36141,2008,03,09,    0.00,   13.03,   13.35,   14.74
27.68951,85.36141,2008,03,10,    0.00,   12.13,   14.23,   15.67
27.68951,85.36141,2008,03,11,    0.00,   11.17,   13.68,   15.33
27.68951,85.36141,2008,03,12,    0.00,   11.76,   14.64,   16.45
27.68951,85.36141,2008,03,13,    0.04,   12.23,   15.91,   17.01
27.68951,85.36141,2008,03,14,    0.04,   12.78,   15.96,   16.14
